VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Mitsui Mining and Smelting Co Ltd,5706,0.0194%
Bavarian Nordic A/S,BAVA,0.0194%
Hanwa Co Ltd,8078,0.0194%
Posco ICT Co Ltd,022100,0.0193%
Sawai Pharmaceutical Co Ltd,4555,0.0193%
Sydbank A/S,SYDB,0.0193%
TS Tech Co Ltd,7313,0.0193%
Ems Chemie Holding AG,EMSN,0.0193%
Ryman Healthcare Ltd,RYM,0.0192%
Spie SA,SPIE,0.0192%
Simcorp A/S,SIM,0.0192%
Fnac Darty SA,FNAC,0.0191%
BE Semiconductor Industries NV,BESI,0.0191%
Hakuhodo DY Holdings Inc,2433,0.0191%
New Flyer Industries Inc,NFI,0.0191%
Kirkland Lake Gold Ltd,KL,0.0191%
JB Hi-Fi Ltd,JBH,0.0191%
Inmobiliaria Colonial SOCIMI SA,COL,0.0191%
Dechra Pharmaceuticals PLC,DPH,0.0191%
CSR Ltd,CSR,0.019%
Kobe Steel Ltd,5406,0.019%
Tate & Lyle PLC,TATE,0.019%
Showa Shell Sekiyu KK,5002,0.019%
Hanmi Pharm Co Ltd,128940,0.019%
Grupo Catalana Occidente SA,GCO,0.019%
BillerudKorsnas AB (publ),BILL,0.0189%
SJM Holdings Ltd,880,0.0189%
Square Enix Holdings Co Ltd,9684,0.0189%
Turquoise Hill Resources Ltd,TRQ,0.0189%
Dairy Farm International Holdings Ltd,D01,0.0189%
Z Energy Ltd,ZEL,0.0188%
Duerr AG,DUE,0.0188%
Morinaga Milk Industry Co Ltd,2264,0.0188%
Bezeq Israeli Telecommunication Corp Ltd,BEZQ,0.0188%
CYBG PLC,CYBG,0.0188%
Northern Star Resources Ltd,NST,0.0188%
Electrocomponents PLC,ECM,0.0188%
Swire Properties Ltd,1972,0.0188%
Metro Bank PLC,MTRO,0.0187%
Siltronic AG,WAF,0.0187%
SATS Ltd,S58,0.0187%
Zenkoku Hosho Co Ltd,7164,0.0187%
Software AG,SOW,0.0187%
UOL Group Ltd,U14,0.0186%
P/F Bakkafrost,BAKKA,0.0186%
Nipro Corp,8086,0.0186%
Belimo Holding AG,BEAN,0.0186%
Etablissementen Franz Colruyt NV,COLR,0.0186%
Ambu A/S,AMBU.B,0.0186%
Rocket Internet SE,RKET,0.0186%
Forbo Holding AG,FORN,0.0186%
Jenoptik AG,JEN,0.0185%
Biomerieux SA,BIM,0.0185%
Elbit Systems Ltd,ESLT,0.0185%
Bucher Industries AG,BUCN,0.0184%
Indutrade AB,INDT,0.0184%
Dometic Group AB (publ),DOM,0.0184%
B2Gold Corp,BTO,0.0184%
Mediclinic International PLC,MDC,0.0184%
Telenet Group Holding NV,TNET,0.0184%
Banca Generali SpA,BGN,0.0184%
Japan Airport Terminal Co Ltd,9706,0.0184%
Freni Brembo SpA,BRE,0.0184%
Okumura Corp,1833,0.0183%
PeptiDream Inc,4587,0.0183%
Bilfinger SE,GBF,0.0183%
Suruga Bank Ltd,8358,0.0182%
Yamazaki Baking Co Ltd,2212,0.0182%
CIE Automotive SA,CIE,0.0182%
TP ICAP PLC,TCAP,0.0182%
GVC Holdings PLC,GVC,0.0182%
Merlin Entertainments PLC,MERL,0.0182%
Cineworld Group PLC,CINE,0.0182%
Sparebank 1 SR Bank ASA,SRBANK,0.0181%
RTL Group SA,RRTL,0.0181%
Fabege AB,FABG,0.0181%
AAK AB (publ),AAK,0.0181%
OZ Minerals Ltd,OZL,0.0181%
Cominar REIT,CUF.UN,0.0181%
Samsung Heavy Industries Co Ltd,010140,0.0181%
Orion Corp,271560,0.018%
Canadian Real Estate Investment Trust,REF.UN,0.018%
Aeon Mall Co Ltd,8905,0.018%
NetLink NBN Trust,CJLU,0.018%
Tomra Systems ASA,TOM,0.0179%
Maisons du Monde SA,MDM,0.0179%
CJ E&M Corp,130960,0.0179%
Buzzi Unicem SpA,BZU,0.0179%
Ahlsell AB (publ),AHSL,0.0179%
BTG PLC,BTG,0.0178%
Evolution Mining Ltd,EVN,0.0178%
Saipem SpA,SPM,0.0178%
Zeon Corp,4205,0.0178%
Magellan Financial Group Ltd,MFG,0.0178%
TIS Inc,3626,0.0178%
Miraca Holdings Inc,4544,0.0177%
Wharf Holdings Ltd,4,0.0177%
Yamana Gold Inc,YRI,0.0177%
CK Infrastructure Holdings Ltd,1038,0.0177%
Hino Motors Ltd,7205,0.0176%
OCI Co Ltd,010060,0.0176%
First Capital Realty Inc,FCR,0.0176%
NWS Holdings Ltd,659,0.0176%
Elia System Operator NV,ELI,0.0176%
Capcom Co Ltd,9697,0.0175%
Anritsu Corp,6754,0.0175%
Zardoya Otis SA,ZOT,0.0175%
IAMGOLD Corp,IMG,0.0174%
Dormakaba Holding AG,DOKA,0.0174%
Toyobo Co Ltd,3101,0.0174%
Shangri-La Asia Ltd,69,0.0174%
Iida Group Holdings Co Ltd,3291,0.0174%
Hispania Activos Inmobiliarios SOCIMI SA,HIS,0.0173%
Xero Ltd,XRO,0.0173%
DeNA Co Ltd,2432,0.0173%
Neinor Homes SA,HOME,0.0173%
Krones AG,KRN,0.0173%
ANA Holdings Inc,9202,0.0172%
SalMar ASA,SALM,0.0172%
Hera SpA,HER,0.0172%
Netmarble Corp,251270,0.0172%
Regis Resources Ltd,RRL,0.0171%
Korea Aerospace Industries Ltd,047810,0.0171%
Hanwha Life Insurance Co Ltd,088350,0.0171%
Melco International Development Ltd,200,0.0171%
Tokyo Seimitsu Co Ltd,7729,0.0171%
Topcon Corp,7732,0.0171%
Aoyama Trading Co Ltd,8219,0.0171%
Shikoku Electric Power Co Inc,9507,0.017%
Itochu Techno-Solutions Corp,4739,0.017%
OCI NV,OCI,0.017%
Nippon Paper Industries Co Ltd,3863,0.017%
ViroMed Co Ltd,084990,0.0169%
Japan Airlines Co Ltd,9201,0.0169%
Nippon Light Metal Holdings Co Ltd,5703,0.0169%
DMG Mori Co Ltd,6141,0.0169%
Alamos Gold Inc,AGI,0.0169%
Rational AG,RAA,0.0169%
William Hill PLC,WMH,0.0169%
Anima Holding SpA,ANIM,0.0169%
Norwegian Finans Holding ASA,NOFI,0.0168%
Seino Holdings Co Ltd,9076,0.0168%
H2O Retailing Corp,8242,0.0168%
DOWA Holdings Co Ltd,5714,0.0168%
Benesse Holdings Inc,9783,0.0167%
BT Investment Management Ltd,BTT,0.0167%
Tower Semiconductor Ltd,TSEM,0.0167%
Mapletree Commercial Trust,N2IU,0.0167%
Mapletree Logistics Trust,M44U,0.0167%
Wereldhave NV,WHA,0.0167%
Leroy Seafood Group ASA,LSG,0.0167%
Infrastrutture Wireless Italiane SpA,INW,0.0167%
Hays PLC,HAS,0.0166%
Ontex Group NV,ONTEX,0.0166%
Acciona SA,ANA,0.0166%
Mapletree Industrial Trust,ME8U,0.0166%
Iwatani Corp,8088,0.0166%
A2A SpA,A2A,0.0166%
Elior Group SA,ELIOR,0.0166%
DFDS A/S,DFDS,0.0165%
Azimut Holding SpA,AZM,0.0165%
TPG Telecom Ltd,TPM,0.0165%
Kakaku.com Inc,2371,0.0165%
Maple Leaf Foods Inc,MFI,0.0165%
Bper Banca SpA,BPE,0.0165%
Linamar Corp,LNR,0.0165%
Salzgitter AG,SZG,0.0165%
Nufarm Ltd,NUF,0.0164%
Prosegur Compania de Seguridad SA,PSG,0.0164%
Whitehaven Coal Ltd,WHC,0.0164%
Wacker Chemie AG,WCH,0.0164%
Prada SpA,1913,0.0163%
Mercury NZ Ltd,MCY,0.0163%
Maeda Corp,1824,0.0163%
Chong Hing Bank Ltd,1111,0.0163%
Hitachi Construction Machinery Co Ltd,6305,0.0163%
Vectura Group PLC,VEC,0.0162%
Colliers International Group Inc,CIGI,0.0162%
Tokyo Ohka Kogyo Co Ltd,4186,0.0162%
Barry Callebaut AG,BARN,0.0162%
MonotaRO Co Ltd,3064,0.0161%
Sankyo Co Ltd,6417,0.0161%
Sims Metal Management Ltd,SGM,0.0161%
Fresnillo PLC,FRES,0.0161%
Wienerberger AG,WIE,0.0161%
Fuji Corp,6134,0.0161%
Holmen AB,HOLM.B,0.0161%
Sodastream International Ltd,SODA,0.0161%
Line Corp,3938,0.0161%
Kokuyo Co Ltd,7984,0.0161%
Playtech PLC,PTEC,0.016%
Flight Centre Travel Group Ltd,FLT,0.016%
Reliance Worldwide Corporation Ltd,RWC,0.016%
NCC AB,NCC.B,0.0159%
Asahi Intecc Co Ltd,7747,0.0159%
Metropole Television SA,MMT,0.0159%
FirstService Corp,FSV,0.0159%
Adeka Corp,4401,0.0159%
LG Innotek Co Ltd,011070,0.0159%
Shaftesbury PLC,SHB,0.0159%
Close Brothers Group PLC,CBG,0.0159%
EVRAZ plc,EVR,0.0158%
Wallenstam AB,WALL.B,0.0158%
UnipolSai Assicurazioni SpA,US,0.0158%
UDG Healthcare PLC,UDG,0.0158%
House Foods Group Inc,2810,0.0157%
WashTec AG,WSU,0.0157%
Yoox Net-A-Porter Group SpA,YNAP,0.0157%
Cott Corp,BCB,0.0157%
Leopalace21 Corp,8848,0.0157%
MGM China Holdings Ltd,2282,0.0157%
Mapletree Greater China Commercial Trust,RW0U,0.0156%
Rengo Co Ltd,3941,0.0156%
Modern Times Group MTG AB,MTG.B,0.0156%
Cleanaway Waste Management Ltd,CWY,0.0156%
Hitachi Metals Ltd,5486,0.0156%
Beach Energy Ltd,BPT,0.0156%
Maruichi Steel Tube Ltd,5463,0.0155%
Hang Lung Group Ltd,10,0.0155%
Ship Healthcare Holdings Inc,3360,0.0155%
Glory Ltd,6457,0.0155%
TransAlta Corp,TA,0.0155%
KBC Ancora CVA,KBCA,0.0154%
Haitong International Securities Group Ltd,665,0.0154%
Lasertec Corp,6920,0.0154%
PostNL NV,PNL,0.0154%
OceanaGold Corp,OGC,0.0154%
Talanx AG,TLX,0.0154%
Rockwool International A/S,ROCK.B,0.0153%
Kumho Petro Chemical Co Ltd,011780,0.0153%
Fujikura Ltd,5803,0.0153%
Gjensidige Forsikring ASA,GJF,0.0153%
Polymetal International PLC,POLY,0.0152%
Arcadis NV,ARCAD,0.0152%
Korian SA,KORI,0.0152%
Metro AG,B4B,0.0152%
Showa Denko KK,4004,0.0152%
Kagome Co Ltd,2811,0.0152%
Acerinox SA,ACX,0.0151%
Cosmo Energy Holdings Co Ltd,5021,0.0151%
Jyske Bank A/S,JYSK,0.0151%
Calbee Inc,2229,0.0151%
Vallourec SA,VK,0.015%
Kaz Minerals PLC,KAZ,0.015%
Lotte Corp,004990,0.015%
Victrex PLC,VCT,0.015%
Nippon Express Co Ltd,9062,0.0149%
Wizz Air Holdings PLC,WIZZ,0.0149%
Tokuyama Corp,4043,0.0149%
AMG Advanced Metallurgical Group NV,AMG,0.0149%
STADA Arzneimittel AG,SAZ,0.0149%
Axfood AB,AXFO,0.0148%
Hutchison Port Holdings Trust,NS8U,0.0148%
Toyo Tire & Rubber Co Ltd,5105,0.0148%
Melexis NV,MELE,0.0148%
Jean Coutu Group PJC Inc,PJC.A,0.0148%
Yue Yuen Industrial (Holdings) Ltd,551,0.0147%
Stroeer SE & Co KGaA,SAX,0.0147%
Cairn Homes PLC,CRN,0.0147%
Golden Agri-Resources Ltd,E5H,0.0146%
Maxar Technologies Ltd,MAXR,0.0146%
Banca Mediolanum SpA,BMED,0.0146%
APG SGA SA,APGN,0.0146%
Toyo Seikan Group Holdings Ltd,5901,0.0145%
Topdanmark A/S,TOP,0.0145%
Japan Steel Works Ltd,5631,0.0145%
Emmi AG,EMMN,0.0144%
Aurora Cannabis Inc,ACB,0.0144%
Domino's Pizza Enterprises Ltd,DMP,0.0142%
Hanon Systems,018880,0.0142%
Com2uS Corp,078340,0.0142%
Borr Drilling Ltd,BDRILL,0.0142%
Cineplex Inc,CGX,0.0141%
Balfour Beatty PLC,BBY,0.0141%
Ibiden Co Ltd,4062,0.0141%
Capital & Counties Properties PLC,CAPC,0.014%
Canfor Corp,CFP,0.014%
Nihon Parkerizing Co Ltd,4095,0.014%
Sartorius Stedim Biotech SA,DIM,0.014%
ADO Properties SA,ADJ,0.014%
Hemfosa Fastigheter AB,HEMF,0.014%
Tritax Big Box Reit PLC,BBOX,0.014%
Keppel REIT,K71U,0.014%
IMA Industria Macchine Automatiche SpA,IMA,0.014%
WH Smith PLC,SMWH,0.014%
Air France KLM SA,AF,0.014%
Deutsche Pfandbriefbank AG,PBB,0.0139%
Dixons Carphone PLC,DC.,0.0139%
AO World PLC,AO.,0.0139%
Idorsia Ltd,IDIA,0.0139%
Costa Group Holdings Ltd,CGC,0.0138%
AF AB,AF.B,0.0138%
Unite Group PLC,UTG,0.0137%
HomeServe PLC,HSV,0.0137%
Atco Ltd,ACO.X,0.0136%
St Barbara Ltd,SBM,0.0136%
Ceconomy AG,CEC,0.0136%
ICA Gruppen AB,ICA,0.0136%
Singapore Post Ltd,S08,0.0136%
Lifco AB (publ),LIFCO.B,0.0135%
Norbord Inc,OSB,0.0135%
Ebro Foods SA,EBRO,0.0135%
Getinge AB,GETI.B,0.0134%
Great Portland Estates PLC,GPOR,0.0134%
Hudbay Minerals Inc,HBM,0.0134%
Ya-Man Ltd,6630,0.0133%
MMG Ltd,1208,0.0133%
IGM Financial Inc,IGM,0.0133%
Britvic PLC,BVIC,0.0133%
Wihlborgs Fastigheter AB,WIHL,0.0131%
Saab AB,SAAB.B,0.0131%
Kenedix Inc,4321,0.0131%
Xinyi Glass Holdings Ltd,868,0.0131%
Kinaxis Inc,KXS,0.0131%
Indra Sistemas SA,IDR,0.0131%
Fastighets AB Balder,BALD.B,0.0131%
Independence Group NL,IGO,0.0131%
Jupiter Fund Management PLC,JUP,0.0131%
Panalpina Welttransport Holding AG,PWTN,0.013%
Hufvudstaden AB,HUFV.A,0.013%
Eurazeo SE,RF,0.013%
NOF Corp,4403,0.0129%
Nisshinbo Holdings Inc,3105,0.0129%
Nippon Electric Glass Co Ltd,5214,0.0129%
JM AB,JM,0.0128%
Masmovil Ibercom SA,MAS,0.0128%
Hikma Pharmaceuticals PLC,HIK,0.0127%
Lenzing AG,LNZ,0.0127%
Aryzta AG,ARYN,0.0127%
Japan Lifeline Co Ltd,7575,0.0127%
Corporate Travel Management Ltd,CTD,0.0127%
Outokumpu Oyj,OUT1V,0.0127%
Freeman FinTech Corporation Ltd,279,0.0127%
Altium Ltd,ALU,0.0126%
Babcock International Group PLC,BAB,0.0126%
Sapporo Holdings Ltd,2501,0.0126%
Societa Cattolica di Assicurazione Sc,CASS,0.0126%
Great Canadian Gaming Corp,GC,0.0126%
Hanatour Service Inc,039130,0.0125%
Kintetsu World Express Inc,9375,0.0125%
Worldline SA,WLN,0.0124%
Nihon Kohden Corp,6849,0.0124%
Evotec AG,EVT,0.0123%
Inmarsat PLC,ISAT,0.0123%
Thomas Cook Group plc,TCG,0.0123%
Daily Mail and General Trust P L C,DMGT,0.0123%
Stella-Jones Inc,SJ,0.0122%
Tadano Ltd,6395,0.0122%
Peab AB,PEAB.B,0.0122%
Japan Post Bank Co Ltd,7182,0.0121%
Sweco AB (publ),SWEC.B,0.0121%
Aggreko PLC,AGK,0.0121%
Tokai Carbon Co Ltd,5301,0.012%
NH Hotel Group SA,NHH,0.012%
Bodycote PLC,BOY,0.0118%
Medipost Co Ltd,078160,0.0118%
Intu Properties PLC,INTU,0.0118%
Bpost SA,BPOST,0.0117%
Sembcorp Industries Ltd,U96,0.0116%
National Express Group PLC,NEX,0.0116%
DIC Asset AG,DIC,0.0116%
Detour Gold Corp,DGC,0.0116%
NV Bekaert SA,BEKB,0.0115%
Centamin PLC,CEY,0.0115%
Pagegroup PLC,PAGE,0.0115%
Sophos Group PLC,SOPH,0.0115%
Greene King PLC,GNK,0.0115%
SK Telecom Co Ltd,SKM,0.0113%
Bovis Homes Group PLC,BVS,0.0113%
Renishaw PLC,RSW,0.0113%
Intrum Justitia AB,INTRUM,0.0113%
Ascential PLC,ASCL,0.0113%
Provident Financial PLC,PFG,0.0112%
Entra ASA,ENTRA,0.0111%
Sanne Group PLC,SNN,0.011%
Grafton Group PLC,GFTU,0.011%
Ashmore Group PLC,ASHM,0.0109%
Sofina SA,SOF,0.0109%
Japan Post Insurance Co Ltd,7181,0.0109%
Petrofac Ltd,PFC,0.0109%
Moneysupermarket.Com Group PLC,MONY,0.0109%
Harvey Norman Holdings Ltd,HVN,0.0108%
Genus PLC,GNS,0.0108%
Emera Inc,EMA,0.0107%
Man SE,MAN,0.0107%
IWG Plc,IWG,0.0106%
Orica Ltd,ORI,0.0106%
Jardine Lloyd Thompson Group PLC,JLT,0.0106%
Relo Group Inc,8876,0.0105%
Hudson's Bay Co,HBC,0.0105%
Saga PLC,SAGA,0.0104%
Cranswick PLC,CWK,0.0103%
Iren SpA,IRE,0.0103%
Ito En Ltd,2593,0.0102%
Redrow PLC,RDW,0.0102%
Aixtron SE,AIXA,0.0102%
Shinhan Financial Group Co Ltd,SHG,0.0101%
BCA Marketplace PLC,BCA,0.01%
Fidessa Group PLC,FDSA,0.01%
SG Holdings Co Ltd,9143,0.0099%
Evolution Gaming Group AB (publ),EVO,0.0099%
AVEVA Group PLC,AVV,0.0098%
Kinden Corp,1944,0.0097%
Assura PLC,AGR,0.0097%
JD Sports Fashion PLC,JD.,0.0097%
Countryside Properties PLC,CSP,0.0096%
Hyosung Corp,004800,0.0096%
Canadian Utilities Ltd,CU,0.0096%
John Laing Group PLC,JLG,0.0095%
Paragon Banking Group PLC,PAG,0.0094%
Big Yellow Group PLC,BYG,0.0093%
Cascades Inc,CAS,0.0093%
FirstGroup PLC,FGP,0.0093%
Senior PLC,SNR,0.0092%
Diploma PLC,DPLM,0.0092%
Sirius Minerals PLC,SXX,0.0092%
Elementis PLC,ELM,0.0091%
Workspace Group PLC,WKP,0.0091%
Synthomer PLC,SYNT,0.009%
Token Corp,1766,0.009%
Cairn Energy PLC,CNE,0.009%
Capita PLC,CPI,0.0089%
Grainger PLC,GRI,0.0089%
Drax Group PLC,DRX,0.0088%
Qinetiq Group PLC,QQ.,0.0088%
Mazor Robotics Ltd,MZOR,0.0087%
Savills PLC,SVS,0.0087%
Vesuvius PLC,VSVS,0.0087%
Irish Continental Group PLC,IR5B,0.0086%
BGEO Group PLC,BGEO,0.0086%
Aegon NV,AEG,0.0086%
Greggs PLC,GRG,0.0084%
Crest Nicholson Holdings PLC,CRST,0.0082%
Rathbone Brothers PLC,RAT,0.0082%
Lancashire Holdings Ltd,LRE,0.0082%
Londonmetric Property PLC,LMP,0.0082%
Essentra PLC,ESNT,0.0082%
Fenner PLC,FENR,0.0081%
Ibstock PLC,IBST,0.008%
Infratil Ltd,IFT,0.0079%
Hunting PLC,HTG,0.0078%
Coats Group PLC,COA,0.0076%
Safestore Holdings PLC,SAFE,0.0076%
Greencore Group PLC,GNC,0.0076%
L E Lundbergforetagen AB (publ),LUND.B,0.0075%
Just Group PLC,JUST,0.0075%
ZPG PLC,ZPG,0.0074%
Ultra Electronics Holdings PLC,ULE,0.0074%
Serco Group PLC,SRP,0.0073%
Hill & Smith Holdings PLC,HILS,0.0072%
RHI Magnesita NV,RHIM,0.0071%
Kenon Holdings Ltd,KEN,0.0071%
Koninklijke Boskalis Westminster NV,BOKA,0.0069%
Saracen Mineral Holdings Ltd,SAR,0.0069%
Kier Group PLC,KIE,0.0068%
Galliford Try PLC,GFRD,0.0068%
Brewin Dolphin Holdings PLC,BRW,0.0068%
Morgan Advanced Materials PLC,MGAM,0.0067%
RIB Software SE,RIB,0.0065%
Laird PLC,LRD,0.0065%
Entertainment One Ltd,ETO,0.0064%
NatureCell Co Ltd,007390,0.0064%
Sports Direct International PLC,SPD,0.0063%
Equiniti Group PLC,EQN,0.0062%
Talktalk Telecom Group PLC,TALK,0.0062%
Computacenter PLC,CCC,0.0061%
Aphria Inc,APH,0.0061%
Mycronic AB (publ),MYCR,0.0061%
Marshalls PLC,MSLH,0.0059%
SIG PLC,SHI,0.0059%
Virgin Money Holdings (UK) PLC,VM.,0.0059%
Hastings Group Holdings PLC,HSTG,0.0059%
Newriver Reit PLC,NRR,0.0059%
V Technology Co Ltd,7717,0.0058%
Go-Ahead Group PLC,GOG,0.0058%
Mota Engil SGPS SA,EGL,0.0057%
doBank SpA,DOB,0.0055%
Takara Standard Co Ltd,7981,0.0055%
J D Wetherspoon PLC,JDW,0.0055%
AA PLC,AA.,0.0054%
F&C Commercial Property Trust Ltd,FCPT,0.0052%
Ted Baker PLC,TED,0.0052%
Keller Group PLC,KLR,0.0052%
Superdry PLC,SDRY,0.0051%
Halfords Group PLC,HFD,0.0051%
McCarthy & Stone PLC,MCS,0.005%
Dairy Crest Group PLC,DCG,0.005%
St. Modwen Properties PLC,SMP,0.005%
Softcat PLC,SCT,0.005%
Premier Oil PLC,PMO,0.005%
Polypipe Group PLC,PLP,0.005%
Pets at Home Group PLC,PETS,0.0049%
888 Holdings PLC,888,0.0049%
Stobart Group Ltd,STOB,0.0049%
Ocean Yield ASA,OCY,0.0048%
Japan Material Co Ltd,6055,0.0048%
Ferrexpo PLC,FXPO,0.0047%
Marston's PLC,MARS,0.0046%
Great-West Lifeco Inc,GWO,0.0046%
Mitie Group PLC,MTO,0.0046%
Stagecoach Group PLC,SGC,0.0045%
United Engineers Ltd,U04,0.0045%
Lynas Corporation Ltd,LYC,0.0045%
esure Group PLC,ESUR,0.0044%
Spire Healthcare Group PLC,SPI,0.0044%
Vedanta Resources PLC,VED,0.0042%
Chesnara PLC,CSN,0.0042%
Mitchells & Butlers PLC,MAB,0.0042%
Wereldhave Belgium Comm VA,WEHB,0.0041%
Restaurant Group PLC,RTN,0.0041%
EI Group PLC,EIG,0.0041%
RPS Group PLC,RPS,0.0041%
TBC Bank Group PLC,TBCG,0.0041%
Chemring Group PLC,CHG,0.004%
UK Commercial Property Trust Ltd,UKCM,0.004%
Dignity PLC,DTY,0.0039%
Dunelm Group PLC,DNLM,0.0037%
De La Rue PLC,DLAR,0.0037%
International Personal Finance PLC,IPF,0.0036%
KCOM Group PLC,KCOM,0.0036%
Hansteen Holdings PLC,HSTN,0.0036%
Hochschild Mining PLC,HOC,0.0036%
NCC Group PLC,NCC,0.0035%
DBV Technologies SA,DBV,0.0034%
Picton Property Income Ltd,PCTN,0.0033%
Northgate PLC,NTG,0.0033%
RDI Reit PLC,RDI,0.0032%
PZ Cussons PLC,PZC,0.0032%
Salini Impregilo SpA,SAL,0.0031%
Renewi PLC,RWI,0.003%
Concentric AB,COIC,0.0029%
Codere SA,CDR,0.0029%
SSR Mining Inc,SSRM,0.0028%
Ophir Energy PLC,OPHR,0.0028%
ITE Group PLC,ITE,0.0026%
Helical PLC,HLCL,0.0026%
Caverion Oyj,CAV1V,0.0025%
Petra Diamonds Ltd,PDL,0.0025%
Devro PLC,DVO,0.0025%
Porr AG,POS,0.0024%
Gocompare.Com Group PLC,GOCO,0.0024%
Panda Green Energy Group Ltd,686,0.0023%
Lookers PLC,LOOK,0.0022%
Schroder Real Estate Investment Trust Ltd,SREI,0.0022%
Allied Minds PLC,ALM,0.0021%
N Brown Group PLC,BWNG,0.002%
Rank Group PLC,RNK,0.002%
Daejan Holdings PLC,DJAN,0.0019%
Premier Foods PLC,PFD,0.0018%
Methanex Corp,MX,0.0016%
Debenhams PLC,DEB,0.0016%
SOCO International PLC,SIA,0.0016%
Lamprell Plc,LAM,0.0015%
CMC Markets PLC,CMCX,0.0014%
Countrywide PLC,CWD,0.0012%
KB Financial Group Inc,KB,0.001%
Stallergenes Greer PLC,STAGR,0.0004%
Cash Component,CASH,-0.0055%
