VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
Community Health Systems Inc,CYH,0.0158%
Intellia Therapeutics Inc,NTLA,0.0156%
ATN International Inc,ATNI,0.0156%
GoPro Inc,GPRO,0.0156%
FTS International Inc,FTSI,0.0156%
National Presto Industries Inc,NPK,0.0155%
Gogo Inc,GOGO,0.0154%
State Auto Financial Corp,STFC,0.0153%
Nationstar Mortgage Holdings Inc,NSM,0.0153%
Lannett Company Inc,LCI,0.0152%
SunPower Corp,SPWR,0.0149%
Switch Inc,SWCH,0.0148%
REV Group Inc,REVG,0.0148%
Kronos Worldwide Inc,KRO,0.0148%
RMR Group Inc,RMR,0.0148%
Wesco Aircraft Holdings Inc,WAIR,0.0148%
Loral Space & Communications Inc,LORL,0.0148%
World Acceptance Corp,WRLD,0.0147%
RR Donnelley & Sons Co,RRD,0.0147%
United States Cellular Corp,USM,0.0146%
TherapeuticsMD Inc,TXMD,0.0145%
Haynes International Inc,HAYN,0.0145%
Ultra Petroleum Corp,UPL,0.0144%
AG Mortgage Investment Trust Inc,MITT,0.0143%
Cision Ltd,CISN,0.0142%
RPX Corp,RPXC,0.0141%
Natus Medical Inc,BABY,0.0141%
Altair Engineering Inc,ALTR,0.0141%
Emerald Expositions Events Inc,EEX,0.0141%
Team Inc,TISI,0.0141%
GrafTech International Ltd,EAF,0.014%
Finish Line Inc,FINL,0.014%
Presidio Inc,PSDO,0.0139%
Achillion Pharmaceuticals Inc,ACHN,0.0138%
Sonic Automotive Inc,SAH,0.0137%
LongFin Corp,LFIN,0.0137%
Ocwen Financial Corp,OCN,0.0137%
Endurance International Group Holdings Inc,EIGI,0.0136%
CorVel Corp,CRVL,0.0136%
KKR Real Estate Finance Trust Inc,KREF,0.0134%
Resources Connection Inc,RECN,0.0132%
Anworth Mortgage Asset Corp,ANH,0.0131%
InnerWorkings Inc,INWK,0.0131%
TTEC Holdings Inc,TTEC,0.0131%
Fiesta Restaurant Group Inc,FRGI,0.0131%
Greenlight Capital Re Ltd,GLRE,0.0129%
Front Yard Residential Corp,RESI,0.0129%
Tejon Ranch Co,TRC,0.0128%
Zumiez Inc,ZUMZ,0.0127%
Hamilton Lane Inc,HLNE,0.0126%
PennyMac Financial Services Inc,PFSI,0.0125%
Weis Markets Inc,WMK,0.0125%
PDL BioPharma Inc,PDLI,0.0125%
Cash Component,CASH,0.0125%
e.l.f. Beauty Inc,ELF,0.0123%
Keryx Biopharmaceuticals Inc,KERX,0.0122%
National CineMedia Inc,NCMI,0.0121%
Greenhill & Co Inc,GHL,0.0117%
MiMedx Group Inc,MDXG,0.0117%
Rent-A-Center Inc,RCII,0.0116%
Industrial Logistics Properties Trust,ILPT,0.0116%
Computer Programs and Systems Inc,CPSI,0.0114%
Ascena Retail Group Inc,ASNA,0.0112%
PQ Group Holdings Inc,PQG,0.0112%
Forrester Research Inc,FORR,0.0111%
New York REIT Inc,NYRT,0.0109%
Central Garden & Pet Co,CENT,0.0109%
Synchronoss Technologies Inc,SNCR,0.0107%
SunCoke Energy Inc,SXC,0.0106%
Tootsie Roll Industries Inc,TR,0.0106%
Clearwater Paper Corp,CLW,0.0106%
Astronics Corp,ATRO,0.0106%
Green Plains Inc,GPRE,0.0104%
Natera Inc,NTRA,0.0104%
CarGurus Inc,CARG,0.0103%
Greif Inc,GEF.B,0.0102%
Globalstar Inc,GSAT,0.0101%
MongoDB Inc,MDB,0.01%
Synergy Pharmaceuticals Inc,SGYP,0.01%
Accuray Inc,ARAY,0.0098%
SendGrid Inc,SEND,0.0098%
Lexicon Pharmaceuticals Inc,LXRX,0.0098%
Zscaler Inc,ZS,0.0097%
Mistras Group Inc,MG,0.0096%
Surgery Partners Inc,SGRY,0.0096%
Medpace Holdings Inc,MEDP,0.0095%
Akcea Therapeutics Inc,AKCA,0.0095%
Intelsat SA,I,0.0093%
EZCORP Inc,EZPW,0.0091%
Newmark Group Inc,NMRK,0.009%
Superior Industries International Inc,SUP,0.009%
FutureFuel Corp,FF,0.009%
Aduro Biotech Inc,ADRO,0.0088%
American Public Education Inc,APEI,0.0087%
CommerceHub Inc,CHUBA,0.0086%
Liberty Oilfield Services Inc,LBRT,0.0081%
Five Prime Therapeutics Inc,FPRX,0.0079%
American Railcar Industries Inc,ARII,0.0078%
ZIOPHARM Oncology Inc,ZIOP,0.0078%
Titan International Inc,TWI,0.0077%
Armstrong Flooring Inc,AFI,0.0077%
Hibbett Sports Inc,HIBB,0.0077%
Altisource Portfolio Solutions SA,ASPS,0.0076%
Castlight Health Inc,CSLT,0.0074%
Bojangles Inc,BOJA,0.0072%
Denali Therapeutics Inc,DNLI,0.0071%
MoneyGram International Inc,MGI,0.0067%
Forestar Group Inc,FOR,0.0067%
International Seaways Inc,INSW,0.0066%
Systemax Inc,SYX,0.0066%
Tetra Technologies Inc,TTI,0.0066%
WideOpenWest Inc,WOW,0.0064%
Biglari Holdings Inc,BH,0.0062%
Speedway Motorsports Inc,TRK,0.0062%
Stitch Fix Inc,SFIX,0.0059%
Zuora Inc,ZUO,0.0058%
INSYS Therapeutics Inc,INSY,0.0058%
El Pollo Loco Holdings Inc,LOCO,0.0058%
Appian Corp,APPN,0.0054%
Cato Corp,CATO,0.0053%
Lands End Inc,LE,0.0053%
American Renal Associates Holdings Inc,ARA,0.0052%
Depomed Inc,DEPO,0.0051%
Clear Channel Outdoor Holdings Inc,CCO,0.0051%
Endologix Inc,ELGX,0.005%
Associated Capital Group Inc,AC,0.0049%
Park Electrochemical Corp,PKE,0.0047%
PHH Corp,PHH,0.0046%
Revlon Inc,REV,0.0046%
Seres Therapeutics Inc,MCRB,0.0045%
NCS Multistage Holdings Inc,NCSM,0.0044%
Windstream Holdings Inc,WIN,0.0042%
On Deck Capital Inc,ONDK,0.0042%
Barnes & Noble Inc,BKS,0.0041%
Smart & Final Stores Inc,SFS,0.0039%
Tile Shop Holdings Inc,TTS,0.0038%
Ribbon Communications Inc,RBBN,0.0038%
MobileIron Inc,MOBL,0.0037%
GNC Holdings Inc,GNC,0.0034%
GAMCO Investors Inc,GBL,0.0034%
Pier 1 Imports Inc,PIR,0.0028%
SecureWorks Corp,SCWX,0.0026%
EP Energy Corp,EPE,0.0022%
Forterra Inc,FRTA,0.0019%
Vivint Solar Inc,VSLR,0.0016%
Blue Apron Holdings Inc,APRN,0.0016%
Sears Holdings Corp,SHLD,0.0014%
NantKwest Inc,NK,0.0014%
Urstadt Biddle Properties Inc,UBP,0.0009%
Eclipse Resources Corp,ECR,0.0008%
